Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"OnePlus 11R 5G (Galactic Silver, 128 GB)","₹33,095",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-128-gb/p/itmd8344a066fd54?pid=MOBGN3C4MWPDUDYZ&lid=LSTMOBGN3C4MWPDUDYZCIIBNU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_203&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGN3C4MWPDUDYZ.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,OnePlus,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/w/l/11r-5g-5011102527-oneplus-original-imagn3bq8t4ja5rx.jpeg?q=70
"realme 12+ 5G (Pioneer Green, 128 GB)","₹19,999",https://www.flipkart.com/realme-12-5g-pioneer-green-128-gb/p/itmaf084e49c78e2?pid=MOBGYAFKSS6ZMTG7&lid=LSTMOBGYAFKSS6ZMTG7AW5IXR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_204&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGYAFKSS6ZMTG7.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,realme,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/w/x/-original-imagyzwyyzavhgfe.jpeg?q=70
"Infinix Note 30 5G (Magic Black, 128 GB)","₹14,999",https://www.flipkart.com/infinix-note-30-5g-magic-black-128-gb/p/itm12c179f0a6281?pid=MOBGQ9HPMWYHPWY2&lid=LSTMOBGQ9HPMWYHPWY2V4EXOR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_205&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGQ9HPMWYHPWY2.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,Infinix,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/p/h/-original-imagqhyftnseqttk.jpeg?q=70
"POCO X6 Pro 5G (Yellow, 512 GB)","₹27,499",https://www.flipkart.com/poco-x6-pro-5g-yellow-512-gb/p/itm3754df2340fbc?pid=MOBGWMGB9QJBVPX4&lid=LSTMOBGWMGB9QJBVPX4TFEWPF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_206&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGWMGB9QJBVPX4.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,POCO,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/i/m/-original-imagwzrjtrcdbebe.jpeg?q=70
"OnePlus 11R 5G (Galactic Silver, 256 GB)","₹36,680",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-256-gb/p/itmd8344a066fd54?pid=MOBGN3BQGU5BRTHZ&lid=LSTMOBGN3BQGU5BRTHZWFOUVK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_207&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGN3BQGU5BRTHZ.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,OnePlus,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/w/l/11r-5g-5011102527-oneplus-original-imagn3bq8t4ja5rx.jpeg?q=70
"itel P40 Plus,Upto 8GB RAM|13MP Rear Camera|7000mAh Battery with 18W Fast Charging (Force Black, 128 G...","₹6,699",https://www.flipkart.com/itel-p40-plus-upto-8gb-ram-13mp-rear-camera-7000mah-battery-18w-fast-charging-force-black-128-gb/p/itm782adf89fac4c?pid=MOBGUSWFH4GCGVPQ&lid=LSTMOBGUSWFH4GCGVPQ9IUVTH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_208&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGUSWFH4GCGVPQ.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,itel,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/d/e/p40-plus-p683l-itel-original-imaguswfcvyy8dgd.jpeg?q=70
"POCO X6 Neo 5G (Martian Orange, 256 GB)","₹17,999",https://www.flipkart.com/poco-x6-neo-5g-martian-orange-256-gb/p/itm4257d01051fff?pid=MOBGYQ6BZDTVUEBZ&lid=LSTMOBGYQ6BZDTVUEBZYFUMLX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_209&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGYQ6BZDTVUEBZ.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,POCO,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/z/4/-original-imagz5g9gyhmgusp.jpeg?q=70
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-graphite-128-gb/p/itm5a614a9761bc7?pid=MOBGTKQGXJDVF95N&lid=LSTMOBGTKQGXJDVF95NQOMKIW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_210&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGTKQGXJDVF95N.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,Samsung,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/o/c/-original-imagtnqjmfqxxbj2.jpeg?q=70
"OnePlus 11R 5G (Sonic Black, 256 GB)","₹36,480",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBTAWCQY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_211&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,OnePlus,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/x/a/11r-5g-5011102525-oneplus-original-imagn3afeqfr6acy.jpeg?q=70
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","₹9,490",https://www.flipkart.com/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmb10cf3ff01be8?pid=MOBGNBFNHKNP8XFG&lid=LSTMOBGNBFNHKNP8XFGW6VKDB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_212&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGNBFNHKNP8XFG.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,SAMSUNG,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/c/x/-original-imagtyxdm82fsv6m.jpeg?q=70
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,"₹1,289",https://www.flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR52V5CXFWF&lid=LSTMOBGRHR52V5CXFWFQHSDIA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_213&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGRHR52V5CXFWF.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,LAVA,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/i/t/a3-vibe-lava-a3-vibe-lava-original-imagrcu2m9gy7fsj.jpeg?q=70
"realme Narzo N53 (Feather Gold, 128 GB)","₹9,970",https://www.flipkart.com/realme-narzo-n53-feather-gold-128-gb/p/itm3061a0a591574?pid=MOBGPYGW4RT75PEP&lid=LSTMOBGPYGW4RT75PEP9P4GWN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_214&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGPYGW4RT75PEP.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,realme,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/m/p/narzo-n53-rmx3761-realme-original-imagpygt4ywjecxk.jpeg?q=70
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹12,548",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGZF9P9TWKG2HT&lid=LSTMOBGZF9P9TWKG2HTWLMSU9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_215&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGZF9P9TWKG2HT.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,REDMI,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/v/h/-original-imagxaqtzmqgtfen.jpeg?q=70
"REDMI A3 (Midnight Black, 64 GB)","₹6,750",https://www.flipkart.com/redmi-a3-midnight-black-64-gb/p/itm7dda8318adf28?pid=MOBGZF9P2MQJVZV5&lid=LSTMOBGZF9P2MQJVZV5XMHJQP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_216&otracker=browse&fm=organic&iid=5a18d051-1c10-4cff-af41-cd9b05448a8a.MOBGZF9P2MQJVZV5.SEARCH&ppt=None&ppn=None&ssid=nsrllafo3k0000001713282952208,REDMI,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/h/z/a3-mzb0h0lin-redmi-original-imagy2wsmpetm6s2.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_217&otracker=browse&fm=organic&iid=en_S7PMisjkoU44dguOlH-S0py8wPpUCS5HjvZTijHR1vfFZ51wWUcMe9nWGnIBt9gyA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_218&otracker=browse&fm=organic&iid=en_S7PMisjkoU44dguOlH-S0py8wPpUCS5HjvZTijHR1vdy-gJHMrN4JFSDSGB45ndpy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Nothing,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)","₹31,999",https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-luxe-lavender-256-gb/p/itmba8105d0d22ad?pid=MOBGXFXYMTKAMPTS&lid=LSTMOBGXFXYMTKAMPTSJQVWQM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_219&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGXFXYMTKAMPTS.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Motorola,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/i/n/-original-imagzhspjy5g8nh3.jpeg?q=70
"Motorola Edge 40 Neo (Caneel Bay, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-caneel-bay-256-gb/p/itm55813a9671489?pid=MOBGQFX6APUFAPMS&lid=LSTMOBGQFX6APUFAPMSU240FX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_220&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGQFX6APUFAPMS.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Motorola,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/s/s/edge-40-neo-payj0005in-motorola-original-imagtkehwcgvttfb.jpeg?q=70
"POCO X6 Neo 5G (Astral Black, 256 GB)","₹17,999",https://www.flipkart.com/poco-x6-neo-5g-astral-black-256-gb/p/itm92b6e8a77371b?pid=MOBGYQ6BAZHQGXKZ&lid=LSTMOBGYQ6BAZHQGXKZYNO2KY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_221&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGYQ6BAZHQGXKZ.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,POCO,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/l/0/x6-neo-5g-mzb0ggwin-poco-original-imagyxngbqmdcupq.jpeg?q=70
"Nokia 106 4G Keypad Mobile, Long-Lasting Battery, MicroSD Card Slot","₹2,149",https://www.flipkart.com/nokia-106-4g-keypad-mobile-long-lasting-battery-microsd-card-slot/p/itm3eb6a3b98461c?pid=MOBGQFVGAHHMHJDF&lid=LSTMOBGQFVGAHHMHJDF7LHF9P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_222&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGQFVGAHHMHJDF.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Nokia,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/b/-original-imagqxtvkzqcczqj.jpeg?q=70
"Infinix Note 30 5G (Sunset Gold, 256 GB)","₹15,499",https://www.flipkart.com/infinix-note-30-5g-sunset-gold-256-gb/p/itm12c179f0a6281?pid=MOBGQ9HPWB79HS7M&lid=LSTMOBGQ9HPWB79HS7MJHUHUF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_223&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGQ9HPWB79HS7M.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Infinix,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/t/k/note-30-5g-x6711-infinix-original-imagqdvvw4pwdtmk.jpeg?q=70
"POCO X6 Pro 5G (Racing Grey, 512 GB)","₹27,499",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-512-gb/p/itm7134f12949dc7?pid=MOBGWMGBF7F5KBV2&lid=LSTMOBGWMGBF7F5KBV2CAM1M4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_224&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGWMGBF7F5KBV2.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,POCO,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/z/q/-original-imagwzrjvypwnjzr.jpeg?q=70
"realme 12+ 5G (Pioneer Green, 256 GB)","₹21,999",https://www.flipkart.com/realme-12-5g-pioneer-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_225&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGYAFK2SGFMCFE.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/w/x/-original-imagyzwyyzavhgfe.jpeg?q=70
"REDMI 13C (Starfrost White, 128 GB)","₹8,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm77877eab8617d?pid=MOBGWV9ERZ8YACPA&lid=LSTMOBGWV9ERZ8YACPA7PIG0S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_226&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGWV9ERZ8YACPA.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,REDMI,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/k/z/-original-imagxg47dwvzqew3.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹12,435",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGZF9PDX26QCFH&lid=LSTMOBGZF9PDX26QCFHRC5YL2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_227&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGZF9PDX26QCFH.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,REDMI,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itma9b37bec7de7e?pid=MOBGS7GYGUAJ4UYZ&lid=LSTMOBGS7GYGUAJ4UYZOAPCWA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_228&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGS7GYGUAJ4UYZ.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,REDMI,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"realme Narzo N53 (Feather Gold, 64 GB)","₹8,034",https://www.flipkart.com/realme-narzo-n53-feather-gold-64-gb/p/itm3061a0a591574?pid=MOBGPYGT27JBG88Z&lid=LSTMOBGPYGT27JBG88Z7U9XF1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_229&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGPYGT27JBG88Z.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/m/p/narzo-n53-rmx3761-realme-original-imagpygt4ywjecxk.jpeg?q=70
"SAMSUNG Galaxy S22 5G (Green, 128 GB)","₹36,999",https://www.flipkart.com/samsung-galaxy-s22-5g-green-128-gb/p/itm92c75094f3b93?pid=MOBGGG2YKYPWPCNP&lid=LSTMOBGGG2YKYPWPCNPJQJIS6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_230&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGGG2YKYPWPCNP.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/h/c/-original-imagth5xwrg4gfyp.jpeg?q=70
"Motorola g54 5G (Midnight Blue, 256 GB)","₹16,999",https://www.flipkart.com/motorola-g54-5g-midnight-blue-256-gb/p/itmc5db12ebf3198?pid=MOBGQFX88DJDTHYG&lid=LSTMOBGQFX88DJDTHYGROOGII&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_231&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGQFX88DJDTHYG.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Motorola,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/r/s/g54-5g-payw0004in-motorola-original-imagt3mdv89dgxby.jpeg?q=70
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)","₹23,616",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5PDDC0O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_232&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGRK2VXCKBADB5.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,OnePlus,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/y/i/nord-3-5g-cph2491-oneplus-original-imagrk2vbpbegxmy.jpeg?q=70
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹9,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itm0d3b7a1452e4c?pid=MOBGNBFNDYQR9WH4&lid=LSTMOBGNBFNDYQR9WH4WXOLMD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_233&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGNBFNDYQR9WH4.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,SAMSUNG,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/r/i/-original-imagtyxhuehakdc4.jpeg?q=70
"realme Narzo N55 (Prime Blue, 64 GB)","₹9,997",https://www.flipkart.com/realme-narzo-n55-prime-blue-64-gb/p/itm599c1b2a46e04?pid=MOBGZUFMZ7H3DKHJ&lid=LSTMOBGZUFMZ7H3DKHJBEEB1O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_234&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGZUFMZ7H3DKHJ.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/t/j/narzo-n55-rmx3710-realme-original-imagzufmktk2crzq.jpeg?q=70
"realme 12 Pro 5G (Navigator Beige, 128 GB)","₹24,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-128-gb/p/itmcc78f150eeabd?pid=MOBGWH8S46ZD2ZGH&lid=LSTMOBGWH8S46ZD2ZGHOFJ8VN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_235&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGWH8S46ZD2ZGH.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/p/y/12-pro-5g-rmx3842-realme-original-imagxgnhafyjz8rb.jpeg?q=70
"realme Narzo N55 (Prime Blue, 128 GB)","₹9,757",https://www.flipkart.com/realme-narzo-n55-prime-blue-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUUFH4RHUGC&lid=LSTMOBGZZUUFH4RHUGCDE7QDF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_236&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGZZUUFH4RHUGC.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/t/j/narzo-n55-rmx3710-realme-original-imagzufmktk2crzq.jpeg?q=70
"realme Narzo N55 (Prime Black, 128 GB)","₹9,271",https://www.flipkart.com/realme-narzo-n55-prime-black-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUPPPPUW2MG&lid=LSTMOBGZZUPPPPUW2MGD4NCAE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_237&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGZZUPPPPUW2MG.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,realme,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/o/w/narzo-n55-rmx3710-realme-original-imagzuft22eh48at.jpeg?q=70
"Nothing Phone (2a) 5G (White, 256 GB)","₹27,999",https://www.flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS98EEEKTZ&lid=LSTMOBGVMQS98EEEKTZGRWCDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_238&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGVMQS98EEEKTZ.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Nothing,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/y/m/-original-imagz7f9hzrahd2z.jpeg?q=70
"OnePlus Nord CE4 (Celadon Marble, 128 GB)","₹24,999",https://www.flipkart.com/oneplus-nord-ce4-celadon-marble-128-gb/p/itm5a09089114afb?pid=MOBGZN8YJ4KZ2KNH&lid=LSTMOBGZN8YJ4KZ2KNHSL4TZT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_239&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGZN8YJ4KZ2KNH.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,OnePlus,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/z/x/nord-ce4-cph2613-oneplus-original-imagzn8vddauqjhx.jpeg?q=70
"Infinix Note 30 5G (Interstellar Blue, 128 GB)","₹14,999",https://www.flipkart.com/infinix-note-30-5g-interstellar-blue-128-gb/p/itm12c179f0a6281?pid=MOBGQ9HPFCX4UQ3J&lid=LSTMOBGQ9HPFCX4UQ3JFFYXV0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_240&otracker=browse&fm=organic&iid=8613d1e2-7019-45a8-a089-a3c743994b16.MOBGQ9HPFCX4UQ3J.SEARCH&ppt=None&ppn=None&ssid=2skszy9xe80000001713282953222,Infinix,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/6/-original-imagqhyfh7ykyjby.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_241&otracker=browse&fm=organic&iid=en_yDFw6WyebdqVlichdh3_aeVMUCfLJOpo2d66TEaLTvOF3cGd2bJwVdmYJUWDc-YTA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sved7eup6o0000001713282954171,realme,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
