Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"I Kall King Talking, Contact icon and Auto Call Recording",₹787,https://www.flipkart.com/kall-king-talking-contact-icon-auto-call-recording/p/itm67d726f40948d?pid=MOBFHAJNW9EF5XNT&lid=LSTMOBFHAJNW9EF5XNTCFBS0D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_395&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBFHAJNW9EF5XNT.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,I,White,512 GB,https://rukminim2.flixcart.com/image/312/312/k2tc1ow0pkrrdj/mobile/e/j/e/i-kall-k37-new-k37-new-original-imafh9kymbzqcuyj.jpeg?q=70
"itel S23 (Mystery White, 128 GB)","₹7,398",https://www.flipkart.com/itel-s23-mystery-white-128-gb/p/itm3da5c72743402?pid=MOBGRHY39SAWGGEG&lid=LSTMOBGRHY39SAWGGEGAATRJH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_396&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBGRHY39SAWGGEG.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,itel,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/r/j/s23-s665l-itel-original-imagrhy3nezcphxa.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_397&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7aW4rNW1CnpfzTNJnVRgpAf1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,REDMI,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_398&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7YibDHt9OZIoAmYDX3LTBuLeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/e/f/-original-imagymhw8g7tdyhk.jpeg?q=70
"POCO C61 (Diamond Dust Black, 64 GB)","₹6,999",https://www.flipkart.com/poco-c61-diamond-dust-black-64-gb/p/itm4c226215208eb?pid=MOBGYQ6BEZEUPFN6&lid=LSTMOBGYQ6BEZEUPFN6A7DDZ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_399&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBGYQ6BEZEUPFN6.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,POCO,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/o/w/-original-imagzcfjjbheykct.jpeg?q=70
SAMSUNG SM-B310EZDDINS,"₹1,799",https://www.flipkart.com/samsung-sm-b310ezddins/p/itm1085fbe90ba3b?pid=MOBFXZXGCNBAKUSA&lid=LSTMOBFXZXGCNBAKUSAQGOUMF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_400&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBFXZXGCNBAKUSA.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/ki4w0i80-0/mobile/k/k/u/sm-b310ezddins-samsung-guru-music-2-samsung-original-imafxzxgkzwygvy4.jpeg?q=70
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_401&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7aw81n7NB37-NnG2obozt5QTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/b/x/galaxy-a15-5g-sm-a156ezknins-samsung-original-imagwkgyvgfsza34.jpeg?q=70
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_402&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7aoe1M0DMbaUGWEABcUZfzlBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/t/h/galaxy-f54-5g-sm-e546bzshins-samsung-original-imagq79f82pfyzvh.jpeg?q=70
SAMSUNG Guru Music 2,"₹2,499",https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBF54P4G66ZBJ9K&lid=LSTMOBF54P4G66ZBJ9KXMDV9N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_403&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBF54P4G66ZBJ9K.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/kr6oeq80/mobile/p/f/f/guru-music-2-sm-b310ezddins-samsung-original-imafchdspbgbvuth.jpeg?q=70
"REDMI Note 13 5G (Arctic White, 256 GB)","₹21,090",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm82475e073eb2e?pid=MOBGXYWWRS3CPZVD&lid=LSTMOBGXYWWRS3CPZVDT9LGHN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_404&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBGXYWWRS3CPZVD.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/l/j/-original-imagzrfwkeu2zazh.jpeg?q=70
"REDMI Note 13 5G (Stealth Black, 256 GB)","₹21,158",https://www.flipkart.com/redmi-note-13-5g-stealth-black-256-gb/p/itm82475e073eb2e?pid=MOBGXYWXKXNUTZHH&lid=LSTMOBGXYWXKXNUTZHHU05HUQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_405&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBGXYWXKXNUTZHH.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,REDMI,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/7/c/-original-imagzrfwawrb9fzx.jpeg?q=70
"Tecno Spark Go 2024 (Gravity Black, 64 GB)","₹6,899",https://www.flipkart.com/tecno-spark-go-2024-gravity-black-64-gb/p/itmafa216c7c0efb?pid=MOBGVZ4MMMTGQTRR&lid=LSTMOBGVZ4MMMTGQTRRCRBF2F&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_406&otracker=browse&fm=organic&iid=0a58c261-01ce-4672-844c-2fa032cb992c.MOBGVZ4MMMTGQTRR.SEARCH&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,Tecno,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/w/v/-original-imagz37hmkhgjrkq.jpeg?q=70
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_407&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7bkUq50MEOmpXFb8wxiDRynOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/k/-original-imagtyxcgmgvtm7y.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_408&otracker=browse&fm=organic&iid=en_qZevt5vV9AaVr6W7xd-SLu0wy6jJFCH7WGbdYixvH7a8qv6HrJEAoGFm8weLaokDQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=h3omy12iao0000001713048472338,SAMSUNG,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/8/n/-original-imagymhwtgmdr3v2.jpeg?q=70
"Apple iPhone 13 (Blue, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&lid=LSTMOBG6VF5SMXPNQHGTJUCOX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_409&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBG6VF5SMXPNQHG.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,Apple,2a,Not available,https://rukminim2.flixcart.com/image/312/312/ktketu80/mobile/2/y/o/iphone-13-mlpk3hn-a-apple-original-imag6vpyur6hjngg.jpeg?q=70
Micromax X818,"₹1,555",https://www.flipkart.com/micromax-x818/p/itmf4ecd9e0919ca?pid=MOBG6XZBBGUEFGH5&lid=LSTMOBG6XZBBGUEFGH5KQ5C8J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_410&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBG6XZBBGUEFGH5.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,Micromax,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/ktn9pjk0/mobile/3/f/y/x818-maroon-x818-micromax-original-imag6xzadzbgrjaz.jpeg?q=70
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_411&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGNDw8M30q65yw3HzNajGQgNqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,REDMI,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/k/z/-original-imagxg47dwvzqew3.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_412&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGNBax2t_SsS3eKYVGZIc-4jWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/8/n/-original-imagymhwtgmdr3v2.jpeg?q=70
"POCO X6 5G (Snowstorm White, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-512-gb/p/itm702c7cefff09f?pid=MOBGWMGBEXPKZSRG&lid=LSTMOBGWMGBEXPKZSRGOI3Z67&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_413&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGWMGBEXPKZSRG.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,POCO,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/a/m/-original-imagwzrj7tytaakg.jpeg?q=70
BlackZone ECO X,"₹1,569",https://www.flipkart.com/blackzone-eco-x/p/itm1d6de6859ba89?pid=MOBFPY9HX7AS9HNN&lid=LSTMOBFPY9HX7AS9HNNFBZXDU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_414&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBFPY9HX7AS9HNN.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,BlackZone,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/k6l2vm80/mobile/h/n/n/blackzone-eco-x-eco-x-original-imafpysttfwufj8g.jpeg?q=70
KARBONN Jumbo K9,"₹1,314",https://www.flipkart.com/karbonn-jumbo-k9/p/itm17b5c12bc3f48?pid=MOBDYBGBJHVZD2DX&lid=LSTMOBDYBGBJHVZD2DXWD2FRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_415&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBDYBGBJHVZD2DX.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,KARBONN,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0/mobile/h/n/f/karbonn-k9-na-original-imafkcquxdnhckkx.jpeg?q=70
"realme Narzo 70 Pro 5G (Glass Gold, 128 GB)","₹18,843",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-128-gb/p/itm5f12ccbe8d955?pid=MOBGZ5M6PATZHMTP&lid=LSTMOBGZ5M6PATZHMTPK6FHS8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_416&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGZ5M6PATZHMTP.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,realme,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/6/m/narzo-70-pro-5g-narzo-70-pro-5g-realme-original-imagz5m63fhjgg2z.jpeg?q=70
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_417&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGODgCgBuqwgu2yh5K7O2N_UykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,Xiaomi,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/i/o/14-ultra-mzb0gvnin-xiaomi-original-imagzt8cw9q2zgae.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_418&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGOwLoIXGSjrmdSF5yNuwSwghLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/v/4/galaxy-f15-5g-sm-e156b-samsung-original-imagyhkbkdy56zej.jpeg?q=70
"Motorola Edge 40 (Viva Magenta, 256 GB)","₹26,999",https://www.flipkart.com/motorola-edge-40-viva-magenta-256-gb/p/itm05e373bd204cb?pid=MOBGPJZABN3GPDZ7&lid=LSTMOBGPJZABN3GPDZ7NLCAGR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_419&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGPJZABN3GPDZ7.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,Motorola,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/a/k/-original-imagqx45wnzbh25s.jpeg?q=70
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹14,856",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCFTKDEX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_420&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,IQOO,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/b/u/z7s-5g-iqz7s-iqoo-original-imagpud6mdn3cvqr.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_421&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGPjHIB5_l3dge0VxnyZCy8G1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,REDMI,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_422&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGM0OQ7xqWnsKS0OEORPyx0ilQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/b/x/galaxy-a15-5g-sm-a156ezknins-samsung-original-imagwkgyvgfsza34.jpeg?q=70
Nokia 105 SS 2023,"₹1,332",https://www.flipkart.com/nokia-105-ss-2023/p/itm269eaa8f63618?pid=MOBGQ3YMZZQ6H7AH&lid=LSTMOBGQ3YMZZQ6H7AHKMECMM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_423&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGQ3YMZZQ6H7AH.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,Nokia,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/3/f/105-ss-2023-ta-1575-nokia-original-imagq3yhmkfenzkb.jpeg?q=70
"POCO X6 5G (Mirror Black, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-mirror-black-512-gb/p/itmd1c94878edbeb?pid=MOBGWMGBMAYAEN5R&lid=LSTMOBGWMGBMAYAEN5RYEBIZ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_424&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGWMGBMAYAEN5R.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,POCO,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/b/6/-original-imagwzrgzcm2cnz6.jpeg?q=70
"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)","₹7,999",https://www.flipkart.com/samsung-galaxy-f04-jade-purple-64-gb/p/itm0934dc56a1df7?pid=MOBGKY2VTP3XETBR&lid=LSTMOBGKY2VTP3XETBRJKXEIM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_425&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGKY2VTP3XETBR.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/g/1/-original-imaguechpztrxtgh.jpeg?q=70
"OnePlus Nord CE 2 Lite 5G (Black Dusk, 128 GB)","₹17,595",https://www.flipkart.com/oneplus-nord-ce-2-lite-5g-black-dusk-128-gb/p/itm537fc2aa73747?pid=MOBGHBZHB7YJT5HF&lid=LSTMOBGHBZHB7YJT5HF2JZHES&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_426&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGHBZHB7YJT5HF.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,OnePlus,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/p/8/-original-imagg2a4rmk94gay.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_427&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGPG0JlOVSHJEM0slYQTSD6QDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/e/f/-original-imagymhw8g7tdyhk.jpeg?q=70
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_428&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGOonO5-MmShiIkxvpZcTfypBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/t/h/galaxy-f54-5g-sm-e546bzshins-samsung-original-imagq79f82pfyzvh.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹12,464",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGZF9PDX26QCFH&lid=LSTMOBGZF9PDX26QCFHGKDPEH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_429&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGZF9PDX26QCFH.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,REDMI,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-yellow-256-gb/p/itm46a0b51f57a68?pid=MOBGWMGBEVDXXEZC&lid=LSTMOBGWMGBEVDXXEZCOECW6Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_430&otracker=browse&fm=organic&iid=9ab0a212-3eed-460d-9440-6821dd64c527.MOBGWMGBEVDXXEZC.SEARCH&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,POCO,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/i/m/-original-imagwzrjtrcdbebe.jpeg?q=70
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_431&otracker=browse&fm=organic&iid=en_ACkISqzafJEBH4z3Gbs77673NBM3g6s6IDIUhbFjNGMb6BwuRxYM6uJOKJ9_OAtSOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1e6x0r00m80000001713048474148,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/k/-original-imagtyxcgmgvtm7y.jpeg?q=70
